"","year","date","event","high_1","low_1","high_2","low_2","high_3","max_tide_height"
"2535","2012",2012-12-09,"",NA,-18,93,33,132,132
"2536","2012",2012-12-10,"fm",NA,-22,94,34,133,133
"2537","2012",2012-12-11,"",NA,-22,94,36,131,131
"2538","2012",2012-12-12,"",NA,-19,93,39,127,127
"2539","2012",2012-12-13,"",NA,-13,92,44,119,119
"2540","2012",2012-12-14,"",NA,-4,90,50,109,109
"2541","2012",2012-12-15,"",NA,7,90,56,NA,90
"2542","2012",2012-12-16,"",96,19,92,57,NA,96
"2543","2012",2012-12-17,"lq",84,30,99,48,NA,99
"2544","2012",2012-12-18,"",78,37,108,31,NA,108
"2545","2012",2012-12-19,"",83,40,120,NA,NA,120
"2546","2012",2012-12-20,"",NA,13,91,40,131,131
"2547","2012",2012-12-21,"",NA,29,73,61,109,109
"2548","2012",2012-12-22,"",NA,16,81,62,116,116
"2549","2012",2012-12-23,"",NA,6,88,60,123,123
"2550","2012",2012-12-24,"",NA,-2,93,58,130,130
"2551","2012",2012-12-25,"",NA,-7,97,55,135,135
"2552","2012",2012-12-26,"",NA,-10,100,53,138,138
"2553","2012",2012-12-27,"fm",NA,-11,102,50,139,139
"2554","2012",2012-12-28,"",NA,-9,103,48,136,136
"2555","2012",2012-12-29,"",NA,-5,103,47,131,131
"2556","2012",2012-12-30,"",NA,1,103,48,123,123
"2557","2012",2012-12-31,"",NA,9,103,50,113,113
"2558","2013",2013-01-01,"",NA,18,104,53,101,104
"2559","2013",2013-01-02,"",NA,29,105,56,NA,105
"2560","2013",2013-01-03,"",87,41,106,55,NA,106
"2561","2013",2013-01-04,"lq",73,53,108,44,NA,108
"2562","2013",2013-01-05,"",69,65,114,NA,NA,114
"2563","2013",2013-01-06,"",NA,26,78,70,123,123
"2564","2013",2013-01-07,"",NA,7,89,68,135,135
"2565","2013",2013-01-08,"",NA,-10,99,61,147,147
"2566","2013",2013-01-09,"",NA,-23,108,53,157,157
"2567","2013",2013-01-10,"nm",NA,-29,115,46,163,163
"2568","2013",2013-01-11,"",NA,-29,121,40,163,163
"2569","2013",2013-01-12,"",NA,-22,126,37,155,155
"2570","2013",2013-01-13,"",NA,-9,128,37,141,141
"2571","2013",2013-01-14,"",NA,8,127,40,123,127
"2572","2013",2013-01-15,"",NA,26,123,46,NA,123
"2573","2013",2013-01-16,"",101,43,118,53,NA,118
"2574","2013",2013-01-17,"fq",80,58,110,55,NA,110
"2575","2013",2013-01-18,"",105,NA,NA,NA,NA,105
"2576","2013",2013-01-19,"",NA,42,88,88,109,109
"2577","2013",2013-01-20,"",NA,29,96,82,119,119
"2578","2013",2013-01-21,"",NA,15,93,53,95,95
"2579","2013",2013-01-22,"",NA,25,91,57,NA,91
"2580","2013",2013-01-23,"",82,36,91,57,NA,91
"2581","2013",2013-01-24,"lq",68,47,94,48,NA,94
"2582","2013",2013-01-25,"",62,57,100,NA,NA,100
"2583","2013",2013-01-26,"",NA,32,70,62,110,110
"2584","2013",2013-01-27,"",NA,15,79,61,121,121
"2585","2013",2013-01-28,"",NA,-1,88,57,132,132
"2586","2013",2013-01-29,"",NA,-15,95,52,142,142
"2587","2013",2013-01-30,"",NA,-25,102,46,150,150
"2588","2013",2013-01-31,"nm",NA,-31,107,42,154,154
"2589","2013",2013-02-01,"",NA,-30,112,39,153,153
"2590","2013",2013-02-02,"",NA,-24,116,37,146,146
"2591","2013",2013-02-03,"",NA,-12,118,39,134,134
"2592","2013",2013-02-04,"",NA,4,119,42,117,119
"2593","2013",2013-02-05,"",NA,22,118,46,NA,118
"2594","2013",2013-02-06,"",97,40,115,50,NA,115
"2595","2013",2013-02-07,"fq",78,56,112,45,NA,112
"2596","2013",2013-02-08,"",72,71,112,NA,NA,112
"2597","2013",2013-02-09,"",NA,31,84,77,119,119
"2598","2013",2013-02-10,"",NA,17,95,73,128,128
"2599","2013",2013-02-11,"",NA,7,103,66,137,137
"2600","2013",2013-02-12,"",NA,0,109,60,144,144
"2601","2013",2013-02-13,"",NA,-3,114,55,148,148
"2602","2013",2013-02-14,"fm",NA,-4,117,51,149,149
"2603","2013",2013-02-15,"",NA,-2,118,47,147,147
"2604","2013",2013-02-16,"",NA,2,119,45,141,141
"2605","2013",2013-02-17,"",NA,8,119,44,133,133
"2606","2013",2013-02-18,"",NA,16,119,45,123,123
"2607","2013",2013-02-19,"",NA,25,119,48,111,119
"2608","2013",2013-02-20,"",NA,35,118,53,97,118
"2609","2013",2013-02-21,"nm",NA,-26,99,39,142,142
"2610","2013",2013-02-22,"",NA,-25,102,39,140,140
"2611","2013",2013-02-23,"",NA,-19,104,40,133,133
"2612","2013",2013-02-24,"",NA,-9,105,43,123,123
"2613","2013",2013-02-25,"",NA,3,107,46,109,109
"2614","2013",2013-02-26,"",NA,18,108,49,NA,108
"2615","2013",2013-02-27,"",93,34,109,48,NA,109
"2616","2013",2013-02-28,"fq",78,49,111,38,NA,111
"2617","2013",2013-03-01,"",73,61,116,NA,NA,116
"2618","2013",2013-03-02,"",NA,23,81,64,124,124
"2619","2013",2013-03-03,"",NA,7,91,62,134,134
"2620","2013",2013-03-04,"",NA,-6,100,57,143,143
"2621","2013",2013-03-05,"",NA,-13,107,52,149,149
"2622","2013",2013-03-06,"",NA,-16,112,48,151,151
"2623","2013",2013-03-07,"fm",NA,-14,115,45,149,149
"2624","2013",2013-03-08,"",NA,-9,116,45,143,143
"2625","2013",2013-03-09,"",NA,-1,115,45,133,133
"2626","2013",2013-03-10,"",NA,9,113,47,121,121
"2627","2013",2013-03-11,"",NA,19,111,51,108,111
"2628","2013",2013-03-12,"",NA,30,108,55,93,108
"2629","2013",2013-03-13,"",NA,41,104,60,NA,104
"2630","2013",2013-03-14,"lq",78,52,101,61,NA,101
"2631","2013",2013-03-15,"",65,62,100,NA,NA,100
"2632","2013",2013-03-16,"",NA,48,105,NA,NA,105
"2633","2013",2013-03-17,"",NA,33,84,77,114,114
"2634","2013",2013-03-18,"",NA,18,92,71,126,126
"2635","2013",2013-03-19,"",NA,5,100,62,137,137
"2636","2013",2013-03-20,"",NA,-6,108,53,147,147
"2637","2013",2013-03-21,"",NA,-14,115,45,154,154
"2638","2013",2013-03-22,"nm",NA,-17,122,38,158,158
"2639","2013",2013-03-23,"",NA,-16,128,33,156,156
"2640","2013",2013-03-24,"",NA,-18,97,44,145,145
"2641","2013",2013-03-25,"",NA,-27,104,41,151,151
"2642","2013",2013-03-26,"fm",NA,-31,108,39,152,152
"2643","2013",2013-03-27,"",NA,-28,110,38,148,148
"2644","2013",2013-03-28,"",NA,-20,111,40,139,139
"2645","2013",2013-03-29,"",NA,-8,110,43,125,125
"2646","2013",2013-03-30,"",NA,6,107,48,110,110
"2647","2013",2013-03-31,"",NA,21,103,54,NA,103
"2648","2013",2013-04-01,"",93,35,99,59,NA,99
"2649","2013",2013-04-02,"lq",76,48,95,56,NA,95
"2650","2013",2013-04-03,"",64,60,95,NA,NA,95
"2651","2013",2013-04-04,"",NA,44,71,69,101,101
"2652","2013",2013-04-05,"",NA,31,80,68,110,110
"2653","2013",2013-04-06,"",NA,19,88,64,119,119
"2654","2013",2013-04-07,"",NA,9,95,59,128,128
"2655","2013",2013-04-08,"",NA,0,101,54,136,136
"2656","2013",2013-04-09,"",NA,-7,106,48,142,142
"2657","2013",2013-04-10,"nm",NA,-10,110,43,146,146
"2658","2013",2013-04-11,"",NA,-11,114,40,146,146
"2659","2013",2013-04-12,"",NA,-9,117,38,143,143
"2660","2013",2013-04-13,"",NA,-3,120,39,136,136
"2661","2013",2013-04-14,"",NA,6,121,41,125,125
"2662","2013",2013-04-15,"",NA,17,121,45,112,121
"2663","2013",2013-04-16,"",NA,31,120,50,NA,120
"2664","2013",2013-04-17,"",95,45,118,52,NA,118
"2665","2013",2013-04-18,"fq",79,60,116,44,NA,116
"2666","2013",2013-04-19,"",76,74,120,NA,NA,120
"2667","2013",2013-04-20,"",NA,28,89,75,130,130
"2668","2013",2013-04-21,"",NA,11,102,68,143,143
"2669","2013",2013-04-22,"",NA,-2,113,58,154,154
"2670","2013",2013-04-23,"",NA,-11,122,49,161,161
"2671","2013",2013-04-24,"",69,56,103,NA,NA,103
"2672","2013",2013-04-25,"",NA,28,77,57,110,110
"2673","2013",2013-04-26,"",NA,16,85,55,117,117
"2674","2013",2013-04-27,"",NA,7,92,53,124,124
"2675","2013",2013-04-28,"",NA,0,97,50,130,130
"2676","2013",2013-04-29,"",NA,-5,101,47,135,135
"2677","2013",2013-04-30,"",NA,-8,104,45,138,138
"2678","2013",2013-05-01,"nm",NA,-8,106,43,138,138
"2679","2013",2013-05-02,"",NA,-7,107,42,135,135
"2680","2013",2013-05-03,"",NA,-3,107,42,130,130
"2681","2013",2013-05-04,"",NA,3,107,45,122,122
"2682","2013",2013-05-05,"",NA,11,107,48,112,112
"2683","2013",2013-05-06,"",NA,21,106,52,100,106
"2684","2013",2013-05-07,"",NA,32,106,55,NA,106
"2685","2013",2013-05-08,"fq",86,44,106,52,NA,106
"2686","2013",2013-05-09,"",74,56,110,39,NA,110
"2687","2013",2013-05-10,"",75,63,118,NA,NA,118
"2688","2013",2013-05-11,"",NA,21,86,63,130,130
"2689","2013",2013-05-12,"",NA,3,97,57,143,143
"2690","2013",2013-05-13,"",NA,-12,108,49,154,154
"2691","2013",2013-05-14,"",NA,-22,117,42,161,161
"2692","2013",2013-05-15,"fm",NA,-25,123,36,163,163
"2693","2013",2013-05-16,"",NA,-22,127,34,158,158
"2694","2013",2013-05-17,"",NA,-13,129,34,147,147
"2695","2013",2013-05-18,"",NA,0,127,38,132,132
"2696","2013",2013-05-19,"",NA,16,123,45,113,123
"2697","2013",2013-05-20,"",NA,32,118,53,NA,118
"2698","2013",2013-05-21,"",94,48,111,60,NA,111
"2699","2013",2013-05-22,"lq",76,62,104,56,NA,104
"2700","2013",2013-05-23,"",103,NA,NA,NA,NA,103
"2701","2013",2013-05-24,"",NA,43,87,80,111,111
"2702","2013",2013-05-25,"",NA,8,95,50,107,107
"2703","2013",2013-05-26,"",NA,16,93,54,95,95
"2704","2013",2013-05-27,"",NA,26,91,58,NA,91
"2705","2013",2013-05-28,"",83,36,91,57,NA,91
"2706","2013",2013-05-29,"fq",70,46,96,47,NA,96
"2707","2013",2013-05-30,"",67,53,104,NA,NA,104
"2708","2013",2013-05-31,"",NA,30,74,54,115,115
"2709","2013",2013-06-01,"",NA,13,84,50,127,127
"2710","2013",2013-06-02,"",NA,-4,94,45,139,139
"2711","2013",2013-06-03,"",NA,-18,103,40,149,149
"2712","2013",2013-06-04,"",NA,-27,109,36,155,155
"2713","2013",2013-06-05,"fm",NA,-31,115,34,156,156
"2714","2013",2013-06-06,"",NA,-28,118,33,152,152
"2715","2013",2013-06-07,"",NA,-20,119,36,142,142
"2716","2013",2013-06-08,"",NA,-6,118,41,127,127
"2717","2013",2013-06-09,"",NA,10,116,47,NA,116
"2718","2013",2013-06-10,"",109,28,112,53,NA,112
"2719","2013",2013-06-11,"lq",90,46,109,54,NA,109
"2720","2013",2013-06-12,"",76,61,108,44,NA,108
"2721","2013",2013-06-13,"",79,69,113,NA,NA,113
"2722","2013",2013-06-14,"",NA,30,90,68,122,122
"2723","2013",2013-06-15,"",NA,19,99,63,130,130
"2724","2013",2013-06-16,"",NA,10,106,58,137,137
"2725","2013",2013-06-17,"",NA,5,112,54,142,142
"2726","2013",2013-06-18,"",NA,2,115,50,145,145
"2727","2013",2013-06-19,"nm",NA,1,118,46,146,146
"2728","2013",2013-06-20,"",NA,2,119,44,144,144
"2729","2013",2013-06-21,"",NA,5,120,43,139,139
"2730","2013",2013-06-22,"",NA,10,120,44,132,132
"2731","2013",2013-06-23,"",NA,17,119,46,123,123
"2732","2013",2013-06-24,"",NA,25,117,50,112,117
"2733","2013",2013-06-25,"fm",NA,-26,102,34,144,144
"2734","2013",2013-06-26,"",NA,-28,104,34,144,144
"2735","2013",2013-06-27,"",NA,-26,105,36,140,140
"2736","2013",2013-06-28,"",NA,-19,105,40,131,131
"2737","2013",2013-06-29,"",NA,-7,105,46,119,119
"2738","2013",2013-06-30,"",NA,7,104,52,NA,104
"2739","2013",2013-07-01,"",104,23,104,55,NA,104
"2740","2013",2013-07-02,"lq",89,38,106,50,NA,106
"2741","2013",2013-07-03,"",79,50,111,36,NA,111
"2742","2013",2013-07-04,"",82,55,119,NA,NA,119
"2743","2013",2013-07-05,"",NA,21,91,55,128,128
"2744","2013",2013-07-06,"",NA,8,99,52,137,137
"2745","2013",2013-07-07,"",NA,-2,106,49,143,143
"2746","2013",2013-07-08,"",NA,-8,111,46,146,146
"2747","2013",2013-07-09,"nm",NA,-9,114,45,147,147
"2748","2013",2013-07-10,"",NA,-7,115,45,144,144
"2749","2013",2013-07-11,"",NA,-3,115,45,138,138
"2750","2013",2013-07-12,"",NA,4,113,47,130,130
"2751","2013",2013-07-13,"",NA,12,110,50,120,120
"2752","2013",2013-07-14,"",NA,21,107,54,109,109
"2753","2013",2013-07-15,"",NA,31,104,59,96,104
"2754","2013",2013-07-16,"",NA,41,100,64,NA,100
"2755","2013",2013-07-17,"fq",82,52,98,62,NA,98
"2756","2013",2013-07-18,"",70,63,100,50,NA,100
"2757","2013",2013-07-19,"",74,70,109,NA,NA,109
"2758","2013",2013-07-20,"",NA,34,84,67,120,120
"2759","2013",2013-07-21,"",NA,18,94,61,131,131
"2760","2013",2013-07-22,"",NA,4,103,53,143,143
"2761","2013",2013-07-23,"",NA,-9,112,46,152,152
"2762","2013",2013-07-24,"",NA,-17,119,39,159,159
"2763","2013",2013-07-25,"fm",NA,-20,125,34,160,160
"2764","2013",2013-07-26,"",NA,-3,99,38,140,140
"2765","2013",2013-07-27,"",NA,-16,105,37,147,147
"2766","2013",2013-07-28,"",NA,-23,109,37,149,149
"2767","2013",2013-07-29,"nm",NA,-24,110,38,148,148
"2768","2013",2013-07-30,"",NA,-20,110,41,142,142
"2769","2013",2013-07-31,"",NA,-12,108,45,133,133
"2770","2013",2013-08-01,"",NA,-1,104,50,121,121
"2771","2013",2013-08-02,"",NA,11,101,55,107,107
"2772","2013",2013-08-03,"",NA,24,97,61,NA,97
"2773","2013",2013-08-04,"",93,37,93,65,NA,93
"2774","2013",2013-08-05,"fq",78,48,92,60,NA,92
"2775","2013",2013-08-06,"",67,58,96,NA,NA,96
"2776","2013",2013-08-07,"",NA,48,71,62,103,103
"2777","2013",2013-08-08,"",NA,34,80,61,112,112
"2778","2013",2013-08-09,"",NA,21,88,57,122,122
"2779","2013",2013-08-10,"",NA,9,96,53,131,131
"2780","2013",2013-08-11,"",NA,-1,102,49,140,140
"2781","2013",2013-08-12,"",NA,-9,107,44,146,146
"2782","2013",2013-08-13,"fm",NA,-14,111,41,149,149
"2783","2013",2013-08-14,"",NA,-15,114,40,148,148
"2784","2013",2013-08-15,"",NA,-12,116,41,144,144
"2785","2013",2013-08-16,"",NA,-5,117,43,136,136
"2786","2013",2013-08-17,"",NA,5,117,48,124,124
"2787","2013",2013-08-18,"",NA,18,116,53,NA,116
"2788","2013",2013-08-19,"",110,33,114,58,NA,114
"2789","2013",2013-08-20,"lq",94,49,113,56,NA,113
"2790","2013",2013-08-21,"",82,62,116,42,NA,116
"2791","2013",2013-08-22,"",86,68,124,NA,NA,124
"2792","2013",2013-08-23,"",NA,26,98,66,135,135
"2793","2013",2013-08-24,"",NA,11,109,59,146,146
"2794","2013",2013-08-25,"",NA,-1,118,52,154,154
"2795","2013",2013-08-26,"",NA,18,103,75,129,129
"2796","2013",2013-08-27,"",NA,10,109,68,138,138
"2797","2013",2013-08-28,"",NA,5,113,61,145,145
"2798","2013",2013-08-29,"",NA,1,117,54,149,149
"2799","2013",2013-08-30,"fm",NA,0,120,48,150,150
"2800","2013",2013-08-31,"",NA,1,122,43,148,148
"2801","2013",2013-09-01,"",NA,4,125,40,143,143
"2802","2013",2013-09-02,"",NA,10,128,39,135,135
"2803","2013",2013-09-03,"",NA,18,130,41,125,130
"2804","2013",2013-09-04,"",NA,28,131,44,112,131
"2805","2013",2013-09-05,"",NA,39,130,48,NA,130
"2806","2013",2013-09-06,"",97,51,127,53,NA,127
"2807","2013",2013-09-07,"lq",79,63,122,52,NA,122
"2808","2013",2013-09-08,"",116,NA,NA,NA,NA,116
"2809","2013",2013-09-09,"",NA,35,92,91,122,122
"2810","2013",2013-09-10,"",NA,16,103,80,138,138
"2811","2013",2013-09-11,"",NA,-1,115,65,153,153
"2812","2013",2013-09-12,"",NA,-12,126,50,166,166
"2813","2013",2013-09-13,"",NA,-16,136,37,171,171
"2814","2013",2013-09-14,"nm",NA,-14,144,27,169,169
"2815","2013",2013-09-15,"",NA,-5,148,22,159,159
"2816","2013",2013-09-16,"",NA,8,148,22,142,148
"2817","2013",2013-09-17,"",NA,23,144,27,122,144
"2818","2013",2013-09-18,"",NA,38,137,37,101,137
"2819","2013",2013-09-19,"",NA,53,128,49,NA,128
"2820","2013",2013-09-20,"",81,64,118,61,NA,118
"2821","2013",2013-09-21,"fq",107,NA,NA,NA,NA,107
"2822","2013",2013-09-22,"",NA,49,101,95,102,102
"2823","2013",2013-09-23,"",NA,37,105,85,114,114
"2824","2013",2013-09-24,"",NA,27,111,75,126,126
"2825","2013",2013-09-25,"",NA,19,115,64,135,135
"2826","2013",2013-09-26,"",NA,45,116,58,NA,116
"2827","2013",2013-09-27,"lq",82,56,113,59,NA,113
"2828","2013",2013-09-28,"",68,66,110,46,NA,110
"2829","2013",2013-09-29,"",113,NA,NA,NA,NA,113
"2830","2013",2013-09-30,"",NA,28,90,82,124,124
"2831","2013",2013-10-01,"",NA,11,100,72,138,138
"2832","2013",2013-10-02,"",NA,-5,111,60,152,152
"2833","2013",2013-10-03,"",NA,-15,121,48,162,162
"2834","2013",2013-10-04,"nm",NA,-20,130,37,168,168
"2835","2013",2013-10-05,"",NA,-19,138,28,166,166
"2836","2013",2013-10-06,"",NA,-11,143,24,157,157
"2837","2013",2013-10-07,"",NA,3,145,25,141,145
"2838","2013",2013-10-08,"",NA,19,143,30,121,143
"2839","2013",2013-10-09,"",NA,37,137,40,NA,137
"2840","2013",2013-10-10,"",98,53,127,51,NA,127
"2841","2013",2013-10-11,"fq",77,67,116,53,NA,116
"2842","2013",2013-10-12,"",108,NA,NA,NA,NA,108
"2843","2013",2013-10-13,"",NA,38,100,90,117,117
"2844","2013",2013-10-14,"",NA,26,108,78,129,129
"2845","2013",2013-10-15,"",NA,17,116,68,139,139
"2846","2013",2013-10-16,"",NA,12,121,59,147,147
"2847","2013",2013-10-17,"",NA,9,125,50,151,151
"2848","2013",2013-10-18,"",NA,8,129,43,152,152
"2849","2013",2013-10-19,"fm",NA,10,131,37,149,149
"2850","2013",2013-10-20,"",NA,13,134,33,145,145
"2851","2013",2013-10-21,"",NA,18,136,31,137,137
"2852","2013",2013-10-22,"",NA,25,137,32,127,137
"2853","2013",2013-10-23,"",NA,33,137,35,116,137
"2854","2013",2013-10-24,"",NA,41,136,40,102,136
"2855","2013",2013-10-25,"",NA,51,132,47,87,132
"2856","2013",2013-10-26,"",NA,60,126,54,NA,126
"2857","2013",2013-10-27,"",NA,-9,132,31,148,148
"2858","2013",2013-10-28,"",NA,2,135,32,136,136
"2859","2013",2013-10-29,"",NA,17,134,37,118,134
"2860","2013",2013-10-30,"",NA,33,131,44,NA,131
"2861","2013",2013-10-31,"",98,50,125,51,NA,125
"2862","2013",2013-11-01,"fq",78,66,118,48,NA,118
"2863","2013",2013-11-02,"",116,NA,NA,NA,NA,116
"2864","2013",2013-11-03,"",NA,33,95,85,126,126
"2865","2013",2013-11-04,"",NA,18,107,74,139,139
"2866","2013",2013-11-05,"",NA,8,116,63,149,149
"2867","2013",2013-11-06,"",NA,2,124,54,156,156
"2868","2013",2013-11-07,"",NA,0,129,47,158,158
"2869","2013",2013-11-08,"fm",NA,2,132,42,155,155
"2870","2013",2013-11-09,"",NA,6,133,38,149,149
"2871","2013",2013-11-10,"",NA,13,133,37,141,141
"2872","2013",2013-11-11,"",NA,21,132,38,130,132
"2873","2013",2013-11-12,"",NA,29,130,41,117,130
"2874","2013",2013-11-13,"",NA,39,127,47,104,127
"2875","2013",2013-11-14,"",NA,48,123,54,89,123
"2876","2013",2013-11-15,"",NA,58,118,61,NA,118
"2877","2013",2013-11-16,"lq",75,66,112,59,NA,112
"2878","2013",2013-11-17,"",105,NA,NA,NA,NA,105
"2879","2013",2013-11-18,"",NA,43,93,90,111,111
"2880","2013",2013-11-19,"",NA,28,100,79,124,124
"2881","2013",2013-11-20,"",NA,14,109,64,138,138
"2882","2013",2013-11-21,"",NA,2,119,50,151,151
"2883","2013",2013-11-22,"",NA,-6,130,35,160,160
"2884","2013",2013-11-23,"nm",NA,-9,140,23,163,163
"2885","2013",2013-11-24,"",NA,-6,148,15,160,160
"2886","2013",2013-11-25,"",NA,1,153,11,150,153
"2887","2013",2013-11-26,"",NA,13,154,13,134,154
"2888","2013",2013-11-27,"fm",NA,-13,128,42,163,163
"2889","2013",2013-11-28,"",NA,-10,132,37,158,158
"2890","2013",2013-11-29,"",NA,-2,133,36,149,149
"2891","2013",2013-11-30,"",NA,8,132,38,136,136
"2892","2013",2013-12-01,"",NA,20,128,43,120,128
"2893","2013",2013-12-02,"",NA,32,123,49,104,123
"2894","2013",2013-12-03,"",NA,45,117,57,NA,117
"2895","2013",2013-12-04,"",88,56,111,65,NA,111
"2896","2013",2013-12-05,"lq",73,65,104,NA,NA,104
"2897","2013",2013-12-06,"",NA,58,101,NA,NA,101
"2898","2013",2013-12-07,"",NA,45,91,87,109,109
"2899","2013",2013-12-08,"",NA,32,98,78,120,120
"2900","2013",2013-12-09,"",NA,21,105,68,131,131
"2901","2013",2013-12-10,"",NA,11,112,58,141,141
"2902","2013",2013-12-11,"",NA,3,119,47,149,149
"2903","2013",2013-12-12,"",NA,-2,126,38,154,154
"2904","2013",2013-12-13,"nm",NA,-3,133,31,155,155
"2905","2013",2013-12-14,"",NA,-1,139,26,152,152
"2906","2013",2013-12-15,"",NA,6,143,24,144,144
"2907","2013",2013-12-16,"",NA,15,144,26,132,144
"2908","2013",2013-12-17,"",NA,28,142,32,115,142
"2909","2013",2013-12-18,"",NA,42,137,41,NA,137
"2910","2013",2013-12-19,"",96,56,129,51,NA,129
"2911","2013",2013-12-20,"fq",78,71,118,49,NA,118
"2912","2013",2013-12-21,"",115,NA,NA,NA,NA,115
"2913","2013",2013-12-22,"",NA,34,102,83,128,128
"2914","2013",2013-12-23,"",NA,19,114,68,143,143
"2915","2013",2013-12-24,"",NA,9,125,54,154,154
"2916","2013",2013-12-25,"",NA,3,134,41,160,160
"2917","2013",2013-12-26,"",NA,3,140,32,160,160
"2918","2013",2013-12-27,"fm",NA,6,143,27,155,155
"2919","2013",2013-12-28,"",NA,31,96,74,120,120
"2920","2013",2013-12-29,"",NA,21,103,67,129,129
"2921","2013",2013-12-30,"",NA,13,109,60,137,137
"2922","2013",2013-12-31,"",NA,7,114,53,144,144
"2923","2014",2014-01-01,"",NA,3,119,46,148,148
"2924","2014",2014-01-02,"nm",NA,2,123,41,149,149
"2925","2014",2014-01-03,"",NA,2,126,37,147,147
"2926","2014",2014-01-04,"",NA,6,129,36,142,142
"2927","2014",2014-01-05,"",NA,12,131,37,135,135
"2928","2014",2014-01-06,"",NA,20,131,40,124,131
"2929","2014",2014-01-07,"",NA,30,130,44,110,130
"2930","2014",2014-01-08,"",NA,42,127,51,NA,127
"2931","2014",2014-01-09,"",95,55,122,55,NA,122
"2932","2014",2014-01-10,"fq",79,68,116,49,NA,116
"2933","2014",2014-01-11,"",119,NA,NA,NA,NA,119
"2934","2014",2014-01-12,"",NA,31,96,79,131,131
"2935","2014",2014-01-13,"",NA,14,110,66,146,146
"2936","2014",2014-01-14,"",NA,1,122,52,159,159
"2937","2014",2014-01-15,"",NA,-8,133,39,167,167
"2938","2014",2014-01-16,"fm",NA,-10,141,30,168,168
"2939","2014",2014-01-17,"",NA,-6,145,25,162,162
"2940","2014",2014-01-18,"",NA,3,146,24,150,150
"2941","2014",2014-01-19,"",NA,15,143,28,134,143
"2942","2014",2014-01-20,"",NA,28,138,35,116,138
"2943","2014",2014-01-21,"",NA,42,130,46,98,130
"2944","2014",2014-01-22,"",NA,55,121,57,NA,121
"2945","2014",2014-01-23,"",81,67,111,65,NA,111
"2946","2014",2014-01-24,"lq",100,NA,NA,NA,NA,100
"2947","2014",2014-01-25,"",NA,52,94,90,103,103
"2948","2014",2014-01-26,"",NA,41,101,80,113,113
"2949","2014",2014-01-27,"",NA,30,107,69,124,124
"2950","2014",2014-01-28,"",NA,35,115,55,99,115
"2951","2014",2014-01-29,"",NA,45,112,60,NA,112
"2952","2014",2014-01-30,"fq",84,57,110,58,NA,110
"2953","2014",2014-01-31,"",73,69,110,44,NA,110
"2954","2014",2014-02-01,"",81,76,119,NA,NA,119
"2955","2014",2014-02-02,"",NA,26,94,70,132,132
"2956","2014",2014-02-03,"",NA,9,106,60,146,146
"2957","2014",2014-02-04,"",NA,-6,117,48,158,158
"2958","2014",2014-02-05,"",NA,-15,127,38,166,166
"2959","2014",2014-02-06,"fm",NA,-19,135,30,168,168
"2960","2014",2014-02-07,"",NA,-15,140,26,163,163
"2961","2014",2014-02-08,"",NA,-6,142,26,151,151
"2962","2014",2014-02-09,"",NA,8,140,31,134,140
"2963","2014",2014-02-10,"",NA,24,135,40,NA,135
"2964","2014",2014-02-11,"",114,41,127,50,NA,127
"2965","2014",2014-02-12,"",94,58,117,60,NA,117
"2966","2014",2014-02-13,"lq",77,73,108,53,NA,108
"2967","2014",2014-02-14,"",88,88,109,NA,NA,109
"2968","2014",2014-02-15,"",NA,40,99,80,118,118
"2969","2014",2014-02-16,"",NA,30,108,71,128,128
"2970","2014",2014-02-17,"",NA,22,115,62,137,137
"2971","2014",2014-02-18,"",NA,16,121,54,143,143
"2972","2014",2014-02-19,"",NA,12,125,46,147,147
"2973","2014",2014-02-20,"",NA,11,129,40,149,149
"2974","2014",2014-02-21,"nm",NA,11,132,35,148,148
"2975","2014",2014-02-22,"",NA,13,134,32,144,144
"2976","2014",2014-02-23,"",NA,18,136,31,138,138
"2977","2014",2014-02-24,"",NA,24,136,32,129,136
"2978","2014",2014-02-25,"",NA,31,134,36,118,134
"2979","2014",2014-02-26,"",NA,40,131,42,105,131
"2980","2014",2014-02-27,"",NA,50,126,50,NA,126
"2981","2014",2014-02-28,"",NA,-17,130,33,156,156
"2982","2014",2014-03-01,"",NA,-9,131,34,146,146
"2983","2014",2014-03-02,"",NA,4,131,38,132,132
"2984","2014",2014-03-03,"",NA,20,128,46,NA,128
"2985","2014",2014-03-04,"",113,38,123,54,NA,123
"2986","2014",2014-03-05,"lq",94,55,117,57,NA,117
"2987","2014",2014-03-06,"",80,71,113,47,NA,113
"2988","2014",2014-03-07,"",88,79,119,NA,NA,119
"2989","2014",2014-03-08,"",NA,32,100,74,129,129
"2990","2014",2014-03-09,"",NA,20,111,65,139,139
"2991","2014",2014-03-10,"",NA,11,119,58,147,147
"2992","2014",2014-03-11,"",NA,7,125,51,152,152
"2993","2014",2014-03-12,"",NA,5,128,46,153,153
"2994","2014",2014-03-13,"nm",NA,6,130,42,151,151
"2995","2014",2014-03-14,"",NA,10,131,40,147,147
"2996","2014",2014-03-15,"",NA,15,130,40,140,140
"2997","2014",2014-03-16,"",NA,21,129,41,131,131
"2998","2014",2014-03-17,"",NA,29,126,45,120,126
"2999","2014",2014-03-18,"",NA,38,123,50,108,123
"3000","2014",2014-03-19,"",NA,47,118,57,94,118
"3001","2014",2014-03-20,"",NA,57,113,63,NA,113
